Market Name,Variety,Day,Month,Year,Modal Price (Rs./Quintal)
Bangalore,Banana - Green,23,2,2021,1900
Bangalore,Banana - Green,22,2,2021,1800
Bangalore,Banana - Green,20,2,2021,1700
Bangalore,Banana - Green,19,2,2021,1600
Bangalore,Banana - Green,18,2,2021,1700
Bangalore,Banana - Green,17,2,2021,1600
Bangalore,Banana - Green,16,2,2021,1500
Bangalore,Banana - Green,15,2,2021,1600
Bangalore,Banana - Green,12,2,2021,1700
Bangalore,Banana - Green,11,2,2021,1600
Bangalore,Banana - Green,10,2,2021,1500
Bangalore,Banana - Green,9,2,2021,1600
Bangalore,Banana - Green,8,2,2021,1600
Bangalore,Banana - Green,6,2,2021,1700
Bangalore,Banana - Green,5,2,2021,1700
Bangalore,Banana - Green,4,2,2021,1700
Bangalore,Banana - Green,3,2,2021,1800
Bangalore,Banana - Green,2,2,2021,1900
Bangalore,Banana - Green,1,2,2021,1800
Bangalore,Banana - Green,30,1,2021,1800
Bangalore,Banana - Green,29,1,2021,1900
Bangalore,Banana - Green,28,1,2021,2000
Bangalore,Banana - Green,27,1,2021,1900
Bangalore,Banana - Green,25,1,2021,1900
Bangalore,Banana - Green,22,1,2021,1800
Bangalore,Banana - Green,21,1,2021,1700
Bangalore,Banana - Green,20,1,2021,1800
Bangalore,Banana - Green,19,1,2021,1700
Bangalore,Banana - Green,18,1,2021,1800
Bangalore,Banana - Green,16,1,2021,1700
Bangalore,Banana - Green,15,1,2021,1600
Bangalore,Banana - Green,13,1,2021,1700
Bangalore,Banana - Green,12,1,2021,1800
Bangalore,Banana - Green,11,1,2021,1900
Bangalore,Banana - Green,8,1,2021,1600
Bangalore,Banana - Green,7,1,2021,1600
Bangalore,Banana - Green,6,1,2021,1700
Bangalore,Banana - Green,5,1,2021,1800
Bangalore,Banana - Green,4,1,2021,1700
Bangalore,Banana - Green,2,1,2021,1800
Bangalore,Banana - Green,1,1,2021,1900
Bangalore,Banana - Green,31,12,2020,1700
Bangalore,Banana - Green,30,12,2020,2050
Bangalore,Banana - Green,29,12,2020,1900
Bangalore,Banana - Green,28,12,2020,2050
Bangalore,Banana - Green,24,12,2020,1900
Bangalore,Banana - Green,23,12,2020,2050
Bangalore,Banana - Green,22,12,2020,1950
Bangalore,Banana - Green,21,12,2020,1900
Bangalore,Banana - Green,19,12,2020,2000
Bangalore,Banana - Green,18,12,2020,1800
Bangalore,Banana - Green,17,12,2020,1700
Bangalore,Banana - Green,16,12,2020,1700
Bangalore,Banana - Green,15,12,2020,1700
Bangalore,Banana - Green,14,12,2020,1700
Bangalore,Banana - Green,11,12,2020,1800
Bangalore,Banana - Green,10,12,2020,1900
Bangalore,Banana - Green,9,12,2020,1800
Bangalore,Banana - Green,8,12,2020,1900
Bangalore,Banana - Green,7,12,2020,1900
Bangalore,Banana - Green,5,12,2020,2100
Bangalore,Banana - Green,4,12,2020,1900
Bangalore,Banana - Green,2,12,2020,2100
Bangalore,Banana - Green,1,12,2020,1900
Bangalore,Banana - Green,30,11,2020,1900
Bangalore,Banana - Green,27,11,2020,2000
Bangalore,Banana - Green,26,11,2020,1800
Bangalore,Banana - Green,25,11,2020,1750
Bangalore,Banana - Green,24,11,2020,1800
Bangalore,Banana - Green,23,11,2020,2000
Bangalore,Banana - Green,21,11,2020,2000
Bangalore,Banana - Green,20,11,2020,1800
Bangalore,Banana - Green,19,11,2020,1900
Bangalore,Banana - Green,18,11,2020,1800
Bangalore,Banana - Green,17,11,2020,1700
Bangalore,Banana - Green,13,11,2020,1700
Bangalore,Banana - Green,12,11,2020,2000
Bangalore,Banana - Green,11,11,2020,2000
Bangalore,Banana - Green,10,11,2020,1800
Bangalore,Banana - Green,9,11,2020,2000
Bangalore,Banana - Green,7,11,2020,1800
Bangalore,Banana - Green,6,11,2020,2000
Bangalore,Banana - Green,5,11,2020,2000
Bangalore,Banana - Green,4,11,2020,2000
Bangalore,Banana - Green,3,11,2020,2100
Bangalore,Banana - Green,2,11,2020,2500
Bangalore,Banana - Green,29,10,2020,2900
Bangalore,Banana - Green,28,10,2020,1900
Bangalore,Banana - Green,27,10,2020,2900
Bangalore,Banana - Green,23,10,2020,2000
Bangalore,Banana - Green,22,10,2020,2100
Bangalore,Banana - Green,21,10,2020,2300
Bangalore,Banana - Green,20,10,2020,2100
Bangalore,Banana - Green,19,10,2020,2200
Bangalore,Banana - Green,17,10,2020,2100
Bangalore,Banana - Green,16,10,2020,2300
Bangalore,Banana - Green,15,10,2020,2200
Bangalore,Banana - Green,14,10,2020,2200
Bangalore,Banana - Green,13,10,2020,2500
Bangalore,Banana - Green,12,10,2020,2500
Bangalore,Banana - Green,9,10,2020,2700
Bangalore,Banana - Green,8,10,2020,2700
Bangalore,Banana - Green,7,10,2020,2800
Bangalore,Banana - Green,6,10,2020,2500
Bangalore,Banana - Green,5,10,2020,2500
Bangalore,Banana - Green,3,10,2020,2400
Bangalore,Banana - Green,1,10,2020,2500
Bangalore,Banana - Green,30,9,2020,2600
Bangalore,Banana - Green,29,9,2020,2600
Bangalore,Banana - Green,28,9,2020,2500
Bangalore,Banana - Green,26,9,2020,2400
Bangalore,Banana - Green,25,9,2020,2400
Bangalore,Banana - Green,24,9,2020,2400
Bangalore,Banana - Green,23,9,2020,2500
Bangalore,Banana - Green,22,9,2020,2500
Bangalore,Banana - Green,21,9,2020,2000
Bangalore,Banana - Green,19,9,2020,2500
Bangalore,Banana - Green,18,9,2020,2400
Bangalore,Banana - Green,16,9,2020,2300
Bangalore,Banana - Green,15,9,2020,2200
Bangalore,Banana - Green,14,9,2020,2300
Bangalore,Banana - Green,11,9,2020,2200
Bangalore,Banana - Green,10,9,2020,1700
Bangalore,Banana - Green,9,9,2020,1700
Bangalore,Banana - Green,8,9,2020,1900
Bangalore,Banana - Green,7,9,2020,2200
Bangalore,Banana - Green,5,9,2020,2400
Bangalore,Banana - Green,4,9,2020,2400
Bangalore,Banana - Green,3,9,2020,2400
Bangalore,Banana - Green,2,9,2020,2400
Bangalore,Banana - Green,31,8,2020,2600
Bangalore,Banana - Green,29,8,2020,2600
Bangalore,Banana - Green,28,8,2020,2600
Bangalore,Banana - Green,27,8,2020,2600
Bangalore,Banana - Green,26,8,2020,2800
Bangalore,Banana - Green,25,8,2020,3200
Bangalore,Banana - Green,24,8,2020,2600
Bangalore,Banana - Green,21,8,2020,2800
Bangalore,Banana - Green,20,8,2020,3000
Bangalore,Banana - Green,19,8,2020,3000
Bangalore,Banana - Green,18,8,2020,2600
Bangalore,Banana - Green,17,8,2020,3000
Bangalore,Banana - Green,14,8,2020,2800
Bangalore,Banana - Green,13,8,2020,2600
Bangalore,Banana - Green,12,8,2020,2600
